experiment,video_id,class,policy,seed,top_k,sigma,input_video,backend_input_video,score_maps,output_video,report
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,Shifted-RAT+traj,42,10,82.556481713,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,RAT-fusion,42,10,82.556481713,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,Shifted-RAT-fusion,42,10,82.556481713,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,VideoMAE-only,42,10,82.556481713,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,RAT+traj,42,20,116.752496100,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,Motion-reference,42,20,116.752496100,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,Random,42,20,116.752496100,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,Shifted-RAT+traj,42,20,116.752496100,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,RAT-fusion,42,20,116.752496100,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,Shifted-RAT-fusion,42,20,116.752496100,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,VideoMAE-only,42,20,116.752496100,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,RAT+traj,42,30,142.992020820,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,Motion-reference,42,30,142.992020820,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,Random,42,30,142.992020820,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,Shifted-RAT+traj,42,30,142.992020820,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,RAT-fusion,42,30,142.992020820,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,Shifted-RAT-fusion,42,30,142.992020820,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,VideoMAE-only,42,30,142.992020820,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,RAT+traj,42,40,165.112963425,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,Motion-reference,42,40,165.112963425,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,Random,42,40,165.112963425,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,Shifted-RAT+traj,42,40,165.112963425,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,RAT-fusion,42,40,165.112963425,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,Shifted-RAT-fusion,42,40,165.112963425,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,VideoMAE-only,42,40,165.112963425,data/ucf101_rescue/UCF-101/BalanceBeam/v_BalanceBeam_g10_c03.avi,data/backend_inputs/BalanceBeam_v_BalanceBeam_g10_c03/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,RAT+traj,42,10,95.667865275,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,Motion-reference,42,10,95.667865275,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,Random,42,10,95.667865275,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT+traj,42,10,95.667865275,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,RAT-fusion,42,10,95.667865275,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT-fusion,42,10,95.667865275,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,VideoMAE-only,42,10,95.667865275,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,RAT+traj,42,20,135.294792555,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,Motion-reference,42,20,135.294792555,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,Random,42,20,135.294792555,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT+traj,42,20,135.294792555,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,RAT-fusion,42,20,135.294792555,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT-fusion,42,20,135.294792555,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,VideoMAE-only,42,20,135.294792555,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,RAT+traj,42,30,165.701603308,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,Motion-reference,42,30,165.701603308,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,Random,42,30,165.701603308,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT+traj,42,30,165.701603308,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,RAT-fusion,42,30,165.701603308,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT-fusion,42,30,165.701603308,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,VideoMAE-only,42,30,165.701603308,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,RAT+traj,42,40,191.335730550,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,Motion-reference,42,40,191.335730550,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,Random,42,40,191.335730550,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT+traj,42,40,191.335730550,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,RAT-fusion,42,40,191.335730550,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT-fusion,42,40,191.335730550,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g01_c01,Basketball,VideoMAE-only,42,40,191.335730550,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g01_c01.avi,data/backend_inputs/Basketball_v_Basketball_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,RAT+traj,42,10,58.653571454,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,Motion-reference,42,10,58.653571454,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,Random,42,10,58.653571454,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT+traj,42,10,58.653571454,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,RAT-fusion,42,10,58.653571454,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT-fusion,42,10,58.653571454,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,VideoMAE-only,42,10,58.653571454,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,RAT+traj,42,20,82.948676232,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,Motion-reference,42,20,82.948676232,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,Random,42,20,82.948676232,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT+traj,42,20,82.948676232,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,RAT-fusion,42,20,82.948676232,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT-fusion,42,20,82.948676232,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,VideoMAE-only,42,20,82.948676232,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,RAT+traj,42,30,101.590965804,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,Motion-reference,42,30,101.590965804,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,Random,42,30,101.590965804,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT+traj,42,30,101.590965804,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,RAT-fusion,42,30,101.590965804,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT-fusion,42,30,101.590965804,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,VideoMAE-only,42,30,101.590965804,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,RAT+traj,42,40,117.307142909,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,Motion-reference,42,40,117.307142909,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,Random,42,40,117.307142909,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT+traj,42,40,117.307142909,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,RAT-fusion,42,40,117.307142909,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT-fusion,42,40,117.307142909,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g02_c01,Basketball,VideoMAE-only,42,40,117.307142909,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,RAT+traj,42,10,94.644650131,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,Motion-reference,42,10,94.644650131,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,Random,42,10,94.644650131,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,Shifted-RAT+traj,42,10,94.644650131,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,RAT-fusion,42,10,94.644650131,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,Shifted-RAT-fusion,42,10,94.644650131,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,VideoMAE-only,42,10,94.644650131,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,RAT+traj,42,20,133.847747822,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,Motion-reference,42,20,133.847747822,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,Random,42,20,133.847747822,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,Shifted-RAT+traj,42,20,133.847747822,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,RAT-fusion,42,20,133.847747822,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,Shifted-RAT-fusion,42,20,133.847747822,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,VideoMAE-only,42,20,133.847747822,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,RAT+traj,42,30,163.929342692,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
