video_id,class,variant,selector_seed,score_maps,score_sha256,frames,block_grid,input_video
Basketball_v_Basketball_g04_c01,Basketball,trajectory,4,extended_evidence_suite_20260906/E1_trajectory_scores/seed_4/Basketball_v_Basketball_g04_c01/score_maps_trajectory.npy,14f4483a6b826e82fb7cc2c47331e8bf801b5d3bb33376502e5ab76389ef122c,109,14,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi
Basketball_v_Basketball_g04_c01,Basketball,trajectory,5,extended_evidence_suite_20260906/E1_trajectory_scores/seed_5/Basketball_v_Basketball_g04_c01/score_maps_trajectory.npy,f1c80a6b6c7b1458552cc5b8dc36b50f4211ecc20c5212f6aaeb8b504015f0b4,109,14,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi
Basketball_v_Basketball_g04_c01,Basketball,trajectory,6,extended_evidence_suite_20260906/E1_trajectory_scores/seed_6/Basketball_v_Basketball_g04_c01/score_maps_trajectory.npy,650378c5d4d21c4984d6603ba402c8bb01f65016ff5580493f0e49222bb37485,109,14,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi
Basketball_v_Basketball_g04_c01,Basketball,trajectory,7,extended_evidence_suite_20260906/E1_trajectory_scores/seed_7/Basketball_v_Basketball_g04_c01/score_maps_trajectory.npy,9f1224166bef711b0cf85aaf9c9e02b1f79708a187d40b9b08ac52ec44d32ebe,109,14,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi
Basketball_v_Basketball_g04_c01,Basketball,trajectory,8,extended_evidence_suite_20260906/E1_trajectory_scores/seed_8/Basketball_v_Basketball_g04_c01/score_maps_trajectory.npy,81dc460c8f026925a427e945a4520fb691d7d167e84d100d56230c135604b800,109,14,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi
Basketball_v_Basketball_g04_c01,Basketball,trajectory,42,extended_evidence_suite_20260906/E1_trajectory_scores/seed_42/Basketball_v_Basketball_g04_c01/score_maps_trajectory.npy,d673facf91fcb112599a39112dee810e64121b193cc33c0bc168000b09cd6184,109,14,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi
Biking_v_Biking_g01_c01,Biking,trajectory,0,extended_evidence_suite_20260906/E1_trajectory_scores/seed_0/Biking_v_Biking_g01_c01/score_maps_trajectory.npy,ac37d7de4837af71749a7b2619d4b08a3f79ead39a30a8d8321a90453e8798f4,151,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi
Biking_v_Biking_g01_c01,Biking,trajectory,1,extended_evidence_suite_20260906/E1_trajectory_scores/seed_1/Biking_v_Biking_g01_c01/score_maps_trajectory.npy,4d7709fa12ad59c366e9bc41e339f3a518fbfc2966b1ec875e1003ba7258c6de,151,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi
Biking_v_Biking_g01_c01,Biking,trajectory,2,extended_evidence_suite_20260906/E1_trajectory_scores/seed_2/Biking_v_Biking_g01_c01/score_maps_trajectory.npy,a7a2eae69df279e1856c79a9f8bf83b38077df334436cb7886ee0cb0a43beea5,151,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi
Biking_v_Biking_g01_c01,Biking,trajectory,3,extended_evidence_suite_20260906/E1_trajectory_scores/seed_3/Biking_v_Biking_g01_c01/score_maps_trajectory.npy,2a90430a3e70dfa774fa247fcbb8aa7bf4272b5098a45c12c84ac49caf7c1391,151,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi
Biking_v_Biking_g01_c01,Biking,trajectory,4,extended_evidence_suite_20260906/E1_trajectory_scores/seed_4/Biking_v_Biking_g01_c01/score_maps_trajectory.npy,f0748dce1604a47f95caf60f7d410d3e3c19ee68cdea0dc26b6578d44d0e484a,151,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi
Biking_v_Biking_g01_c01,Biking,trajectory,5,extended_evidence_suite_20260906/E1_trajectory_scores/seed_5/Biking_v_Biking_g01_c01/score_maps_trajectory.npy,9bbc0126bf86783c88e1483ae90cfa5bb15356078c7e1ea3991e60c88cfa6aec,151,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi
Biking_v_Biking_g01_c01,Biking,trajectory,6,extended_evidence_suite_20260906/E1_trajectory_scores/seed_6/Biking_v_Biking_g01_c01/score_maps_trajectory.npy,57084088ee7e106f4cd52d54a71a3862605ad4c5dbbd8f2b9ef9e2e9c4ce56cb,151,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi
Biking_v_Biking_g01_c01,Biking,trajectory,7,extended_evidence_suite_20260906/E1_trajectory_scores/seed_7/Biking_v_Biking_g01_c01/score_maps_trajectory.npy,1c2622f734d9a1b122caa24417fa2403bfc3409727cea3ef9fabb6f23c87d9b3,151,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi
Biking_v_Biking_g01_c01,Biking,trajectory,8,extended_evidence_suite_20260906/E1_trajectory_scores/seed_8/Biking_v_Biking_g01_c01/score_maps_trajectory.npy,8d6cde7e66a61828af2ec0369576fd0099b3f601c231d18b20e3eda73cd03e5b,151,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi
Biking_v_Biking_g01_c01,Biking,trajectory,42,extended_evidence_suite_20260906/E1_trajectory_scores/seed_42/Biking_v_Biking_g01_c01/score_maps_trajectory.npy,189e8589177e41c369294a6a407bcea203a801f9c2e7dce13f3511fc27143e56,151,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi
Biking_v_Biking_g02_c01,Biking,trajectory,0,extended_evidence_suite_20260906/E1_trajectory_scores/seed_0/Biking_v_Biking_g02_c01/score_maps_trajectory.npy,f63a565e636923f9db757df06d97425fcd9b06a75d71e78ce1c4939c7a2fcb04,240,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi
Biking_v_Biking_g02_c01,Biking,trajectory,1,extended_evidence_suite_20260906/E1_trajectory_scores/seed_1/Biking_v_Biking_g02_c01/score_maps_trajectory.npy,7a977bada798e943968d084c12586bcf88704429020c9e50e38ee7f3c7cee997,240,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi
Biking_v_Biking_g02_c01,Biking,trajectory,2,extended_evidence_suite_20260906/E1_trajectory_scores/seed_2/Biking_v_Biking_g02_c01/score_maps_trajectory.npy,98137fae4bc96b81dfcd4e28d811895fd6eda0d80d4188ea335f6ee31853c217,240,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi
Biking_v_Biking_g02_c01,Biking,trajectory,3,extended_evidence_suite_20260906/E1_trajectory_scores/seed_3/Biking_v_Biking_g02_c01/score_maps_trajectory.npy,cc266fabe2a9f7ec9cfd00782e7ee09462544bb8c9b5a4cdc23bf719c86eb88a,240,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi
Biking_v_Biking_g02_c01,Biking,trajectory,4,extended_evidence_suite_20260906/E1_trajectory_scores/seed_4/Biking_v_Biking_g02_c01/score_maps_trajectory.npy,8f13de232e74a3df698ddf38f59fb4afa112021f108003cfbb5bd413511712a3,240,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi
Biking_v_Biking_g02_c01,Biking,trajectory,5,extended_evidence_suite_20260906/E1_trajectory_scores/seed_5/Biking_v_Biking_g02_c01/score_maps_trajectory.npy,6d80d323ab4057c654afa4125969bc89c7cedc61e02ca5c102529f246976fd2e,240,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi
Biking_v_Biking_g02_c01,Biking,trajectory,6,extended_evidence_suite_20260906/E1_trajectory_scores/seed_6/Biking_v_Biking_g02_c01/score_maps_trajectory.npy,4ff64f7b0dae4a85bb6263ae6a1588aa3d2a737f1fa5bea6ca9598ada12ee0b7,240,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi
Biking_v_Biking_g02_c01,Biking,trajectory,7,extended_evidence_suite_20260906/E1_trajectory_scores/seed_7/Biking_v_Biking_g02_c01/score_maps_trajectory.npy,99dbaaee80037b5fb8d3fe6274ffb5ed60e7b801b58ab4f2d065950b438a4c58,240,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi
Biking_v_Biking_g02_c01,Biking,trajectory,8,extended_evidence_suite_20260906/E1_trajectory_scores/seed_8/Biking_v_Biking_g02_c01/score_maps_trajectory.npy,6660923980efccd5ac7f3d3ecd83cea1ffe9964dcb6e272d1a44bd28f10888e6,240,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi
Biking_v_Biking_g02_c01,Biking,trajectory,42,extended_evidence_suite_20260906/E1_trajectory_scores/seed_42/Biking_v_Biking_g02_c01/score_maps_trajectory.npy,f4786a5659790506843f1e02dc8048faacb8ff23307d7cd7827ef349079dd1bd,240,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi
Biking_v_Biking_g03_c01,Biking,trajectory,0,extended_evidence_suite_20260906/E1_trajectory_scores/seed_0/Biking_v_Biking_g03_c01/score_maps_trajectory.npy,7a2652a8c50f6c2ed7314d74c61304055534acc7e5ce9751f6edc5c376e272af,379,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g03_c01.avi
Biking_v_Biking_g03_c01,Biking,trajectory,1,extended_evidence_suite_20260906/E1_trajectory_scores/seed_1/Biking_v_Biking_g03_c01/score_maps_trajectory.npy,f6faaebb2417d39b6c75eab6887049dbd647b5c922af178ad6de5c4a2538bebb,379,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g03_c01.avi
Biking_v_Biking_g03_c01,Biking,trajectory,2,extended_evidence_suite_20260906/E1_trajectory_scores/seed_2/Biking_v_Biking_g03_c01/score_maps_trajectory.npy,e2cf1a9b3240a64ae53a944f7ca0829290abdd6b0e4a23ef72fdc6e2b44decb7,379,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g03_c01.avi
Biking_v_Biking_g03_c01,Biking,trajectory,3,extended_evidence_suite_20260906/E1_trajectory_scores/seed_3/Biking_v_Biking_g03_c01/score_maps_trajectory.npy,3fb7d1622c6ee16d3288aef3f9d9207ace37d96b4b10544793995885addbe2cf,379,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g03_c01.avi
Biking_v_Biking_g03_c01,Biking,trajectory,4,extended_evidence_suite_20260906/E1_trajectory_scores/seed_4/Biking_v_Biking_g03_c01/score_maps_trajectory.npy,21b9dc21cd3ccc22598448bab12a1bd2a3652f87188e3c8215f67fd15ff7a7a7,379,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g03_c01.avi
Biking_v_Biking_g03_c01,Biking,trajectory,5,extended_evidence_suite_20260906/E1_trajectory_scores/seed_5/Biking_v_Biking_g03_c01/score_maps_trajectory.npy,228afab4fd98c2bc0a74c791b61a5b2f3b975c86f0fcf5aad735a13e6aad5da6,379,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g03_c01.avi
Biking_v_Biking_g03_c01,Biking,trajectory,6,extended_evidence_suite_20260906/E1_trajectory_scores/seed_6/Biking_v_Biking_g03_c01/score_maps_trajectory.npy,0f2a4721b3a0f6d5ef6b24d7808c016c81f1641e05285849401662e0595cd827,379,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g03_c01.avi
Biking_v_Biking_g03_c01,Biking,trajectory,7,extended_evidence_suite_20260906/E1_trajectory_scores/seed_7/Biking_v_Biking_g03_c01/score_maps_trajectory.npy,2358623a0999419c33a6f8221f4a471a987b7aae2f4f318847d59dc9c6ecd5a7,379,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g03_c01.avi
Biking_v_Biking_g03_c01,Biking,trajectory,8,extended_evidence_suite_20260906/E1_trajectory_scores/seed_8/Biking_v_Biking_g03_c01/score_maps_trajectory.npy,32004d36895b2ee710b8e36eb4a766f4d7e17baa287156b5aa966d7227cdd07c,379,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g03_c01.avi
Biking_v_Biking_g03_c01,Biking,trajectory,42,extended_evidence_suite_20260906/E1_trajectory_scores/seed_42/Biking_v_Biking_g03_c01/score_maps_trajectory.npy,a178d4d113464af59ffe62814cd1e60f9c6d24fb79cc340c62284780d4a5ba98,379,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g03_c01.avi
Biking_v_Biking_g04_c01,Biking,trajectory,0,extended_evidence_suite_20260906/E1_trajectory_scores/seed_0/Biking_v_Biking_g04_c01/score_maps_trajectory.npy,623f430c5118dc6f95b8f32ba295ea1365e8a20f6c81f4676200879e041ddf44,240,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g04_c01.avi
Biking_v_Biking_g04_c01,Biking,trajectory,1,extended_evidence_suite_20260906/E1_trajectory_scores/seed_1/Biking_v_Biking_g04_c01/score_maps_trajectory.npy,7e97bcfbb6ee243aaa202f6038af07ac0682e27edfcc9c0ad40a14d86738dd81,240,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g04_c01.avi
Biking_v_Biking_g04_c01,Biking,trajectory,2,extended_evidence_suite_20260906/E1_trajectory_scores/seed_2/Biking_v_Biking_g04_c01/score_maps_trajectory.npy,c198fa0892fdf50cca048728ede714a888ede7abae0a5848b1e2f5c7b62bdfdf,240,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g04_c01.avi
Biking_v_Biking_g04_c01,Biking,trajectory,3,extended_evidence_suite_20260906/E1_trajectory_scores/seed_3/Biking_v_Biking_g04_c01/score_maps_trajectory.npy,b638bb5858901bc642cc0906665724a3e61d32667d143add1e2317a1925739bb,240,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g04_c01.avi
Biking_v_Biking_g04_c01,Biking,trajectory,4,extended_evidence_suite_20260906/E1_trajectory_scores/seed_4/Biking_v_Biking_g04_c01/score_maps_trajectory.npy,79f3488e42cd76cfd76896ca1d0654c3c944e31c131333bf0c70feabd15cdc75,240,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g04_c01.avi
Biking_v_Biking_g04_c01,Biking,trajectory,5,extended_evidence_suite_20260906/E1_trajectory_scores/seed_5/Biking_v_Biking_g04_c01/score_maps_trajectory.npy,6ab722ff8037b0be0eced892d6d20bb523be26bc901fb8080e60f1a1fe0c1258,240,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g04_c01.avi
Biking_v_Biking_g04_c01,Biking,trajectory,6,extended_evidence_suite_20260906/E1_trajectory_scores/seed_6/Biking_v_Biking_g04_c01/score_maps_trajectory.npy,b65b354b9267634e21cc5af7c0257a83c0d9614b291d97a1084e003245fceb61,240,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g04_c01.avi
Biking_v_Biking_g04_c01,Biking,trajectory,7,extended_evidence_suite_20260906/E1_trajectory_scores/seed_7/Biking_v_Biking_g04_c01/score_maps_trajectory.npy,2b768768ad439adb5f36424dfeed8496c67cc21f24830fcc6236cf4b0ad27b74,240,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g04_c01.avi
Biking_v_Biking_g04_c01,Biking,trajectory,8,extended_evidence_suite_20260906/E1_trajectory_scores/seed_8/Biking_v_Biking_g04_c01/score_maps_trajectory.npy,f029cab5c78b2f2c33e0eae2e82c654008128fa6c4e3fbef17020809259e83a0,240,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g04_c01.avi
Biking_v_Biking_g04_c01,Biking,trajectory,42,extended_evidence_suite_20260906/E1_trajectory_scores/seed_42/Biking_v_Biking_g04_c01/score_maps_trajectory.npy,94790b6367d0616aff468ffb936ce58b6b63d2687c580cab10c78b14c7c38ea7,240,14,data/ucf101_rescue/UCF-101/Biking/v_Biking_g04_c01.avi
Diving_v_Diving_g01_c01,Diving,trajectory,0,extended_evidence_suite_20260906/E1_trajectory_scores/seed_0/Diving_v_Diving_g01_c01/score_maps_trajectory.npy,fd1abcea0fadb0b617e1f98a610d153162fad786b3705e99613ea4aced3cd3eb,259,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g01_c01.avi
Diving_v_Diving_g01_c01,Diving,trajectory,1,extended_evidence_suite_20260906/E1_trajectory_scores/seed_1/Diving_v_Diving_g01_c01/score_maps_trajectory.npy,5f0988018d50a10d570da44ae646c5dbcb51e024a7f8c48e2086e8ac5454ef4d,259,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g01_c01.avi
Diving_v_Diving_g01_c01,Diving,trajectory,2,extended_evidence_suite_20260906/E1_trajectory_scores/seed_2/Diving_v_Diving_g01_c01/score_maps_trajectory.npy,634d097a9114ba52b7bff5d5030fe3c1683fea7457a7d5b77ecb3bdbc55cb7e4,259,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g01_c01.avi
Diving_v_Diving_g01_c01,Diving,trajectory,3,extended_evidence_suite_20260906/E1_trajectory_scores/seed_3/Diving_v_Diving_g01_c01/score_maps_trajectory.npy,e72e9a0b8a0e9e4e8850a5845e7fcdc5ab593be9095cb7f36193f4499137605a,259,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g01_c01.avi
Diving_v_Diving_g01_c01,Diving,trajectory,4,extended_evidence_suite_20260906/E1_trajectory_scores/seed_4/Diving_v_Diving_g01_c01/score_maps_trajectory.npy,58ca2c44cfc05bb49729907d5a38905ef26c3d0460ffe3bcb5acc88e12ce5439,259,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g01_c01.avi
Diving_v_Diving_g01_c01,Diving,trajectory,5,extended_evidence_suite_20260906/E1_trajectory_scores/seed_5/Diving_v_Diving_g01_c01/score_maps_trajectory.npy,a2a3115a3d8b76ea859cbfaafe35f0562e6f39be2801049b81b3e0103076d3f1,259,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g01_c01.avi
Diving_v_Diving_g01_c01,Diving,trajectory,6,extended_evidence_suite_20260906/E1_trajectory_scores/seed_6/Diving_v_Diving_g01_c01/score_maps_trajectory.npy,7b98821cd4f2b6f7afe69bd6774b6aa1f965ee9712c7f30af7f229018c628137,259,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g01_c01.avi
Diving_v_Diving_g01_c01,Diving,trajectory,7,extended_evidence_suite_20260906/E1_trajectory_scores/seed_7/Diving_v_Diving_g01_c01/score_maps_trajectory.npy,b65c615abf3d1ae656f4ab498cf37e707cd4fdd5bac3a9700a8f83fcb7c5b124,259,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g01_c01.avi
Diving_v_Diving_g01_c01,Diving,trajectory,8,extended_evidence_suite_20260906/E1_trajectory_scores/seed_8/Diving_v_Diving_g01_c01/score_maps_trajectory.npy,c9ab55ade6d30901688e31e2eb11f0a2ffbaf4b76937e4dd3317610c8be6d10c,259,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g01_c01.avi
Diving_v_Diving_g01_c01,Diving,trajectory,42,extended_evidence_suite_20260906/E1_trajectory_scores/seed_42/Diving_v_Diving_g01_c01/score_maps_trajectory.npy,df2a104105c9a6c0046112961be1238226279f8e15c107474e6c3c9f1e08b28f,259,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g01_c01.avi
Diving_v_Diving_g02_c01,Diving,trajectory,0,extended_evidence_suite_20260906/E1_trajectory_scores/seed_0/Diving_v_Diving_g02_c01/score_maps_trajectory.npy,872031bc40cd88272ef4c6f86e3631293363f2f5a6d991295b44795a003ef77a,134,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g02_c01.avi
Diving_v_Diving_g02_c01,Diving,trajectory,1,extended_evidence_suite_20260906/E1_trajectory_scores/seed_1/Diving_v_Diving_g02_c01/score_maps_trajectory.npy,cd0441107e67d52de6fd424195e390d777b668570337e3ef7f69a6260548656f,134,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g02_c01.avi
Diving_v_Diving_g02_c01,Diving,trajectory,2,extended_evidence_suite_20260906/E1_trajectory_scores/seed_2/Diving_v_Diving_g02_c01/score_maps_trajectory.npy,ef446de71cc1446610cbd446e484026305142bba0300f4f581fc34f6cac9d52a,134,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g02_c01.avi
Diving_v_Diving_g02_c01,Diving,trajectory,3,extended_evidence_suite_20260906/E1_trajectory_scores/seed_3/Diving_v_Diving_g02_c01/score_maps_trajectory.npy,eefc2babd7d463508cb6ac7181ed8013c3b4ded32679bb3757417a6a6de7cf48,134,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g02_c01.avi
Diving_v_Diving_g02_c01,Diving,trajectory,4,extended_evidence_suite_20260906/E1_trajectory_scores/seed_4/Diving_v_Diving_g02_c01/score_maps_trajectory.npy,66dcb88b36b8bf7779f559c1e53a37e752e60a30119e63ef84e1e8485f4211a5,134,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g02_c01.avi
Diving_v_Diving_g02_c01,Diving,trajectory,5,extended_evidence_suite_20260906/E1_trajectory_scores/seed_5/Diving_v_Diving_g02_c01/score_maps_trajectory.npy,64335303c7c48969794a333f5a34f3317509bcef2ba79eb4bb2edfb5c154cd2f,134,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g02_c01.avi
Diving_v_Diving_g02_c01,Diving,trajectory,6,extended_evidence_suite_20260906/E1_trajectory_scores/seed_6/Diving_v_Diving_g02_c01/score_maps_trajectory.npy,de887a5691a24340f50f71dc71c7e6e6db37b458e4bc7b1ad3d951aa803eb7ac,134,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g02_c01.avi
Diving_v_Diving_g02_c01,Diving,trajectory,7,extended_evidence_suite_20260906/E1_trajectory_scores/seed_7/Diving_v_Diving_g02_c01/score_maps_trajectory.npy,7fa61cb812c4ea759e61f9d0f7841fa7bf716bc7a32e5f02ba85514286a42d39,134,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g02_c01.avi
Diving_v_Diving_g02_c01,Diving,trajectory,8,extended_evidence_suite_20260906/E1_trajectory_scores/seed_8/Diving_v_Diving_g02_c01/score_maps_trajectory.npy,0c37d1e27ce04a7742786057cb27b758ec88d74a2e345854bafb5a77d110275a,134,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g02_c01.avi
Diving_v_Diving_g02_c01,Diving,trajectory,42,extended_evidence_suite_20260906/E1_trajectory_scores/seed_42/Diving_v_Diving_g02_c01/score_maps_trajectory.npy,bb8dfbc3de3dbe81719841d6eb19b4440339a1d4eb41a223a8111c55fa15eed5,134,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g02_c01.avi
Diving_v_Diving_g03_c01,Diving,trajectory,0,extended_evidence_suite_20260906/E1_trajectory_scores/seed_0/Diving_v_Diving_g03_c01/score_maps_trajectory.npy,b4bb29ebf1df4491f2ceac82cec39a473c82303ba9775f150cfc069ed378a03b,190,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g03_c01.avi
Diving_v_Diving_g03_c01,Diving,trajectory,1,extended_evidence_suite_20260906/E1_trajectory_scores/seed_1/Diving_v_Diving_g03_c01/score_maps_trajectory.npy,5c95273ef749065babd2d8e91fec82c06bba5abf6f27f229eedfd78e8cac42aa,190,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g03_c01.avi
Diving_v_Diving_g03_c01,Diving,trajectory,2,extended_evidence_suite_20260906/E1_trajectory_scores/seed_2/Diving_v_Diving_g03_c01/score_maps_trajectory.npy,558b36f36627e7c86f6810b5ba4801c597b228a897fbb6630a1b9962d249886c,190,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g03_c01.avi
Diving_v_Diving_g03_c01,Diving,trajectory,3,extended_evidence_suite_20260906/E1_trajectory_scores/seed_3/Diving_v_Diving_g03_c01/score_maps_trajectory.npy,2ce20dab7e9668821e2fb544763b096bc5643393b7d2dfe39fdbfe042a403454,190,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g03_c01.avi
Diving_v_Diving_g03_c01,Diving,trajectory,4,extended_evidence_suite_20260906/E1_trajectory_scores/seed_4/Diving_v_Diving_g03_c01/score_maps_trajectory.npy,3cffe0bf01879034b5515883fcaa39250081fb9c21e840ce965476dea33f9ccd,190,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g03_c01.avi
Diving_v_Diving_g03_c01,Diving,trajectory,5,extended_evidence_suite_20260906/E1_trajectory_scores/seed_5/Diving_v_Diving_g03_c01/score_maps_trajectory.npy,1cfaac2453ef5a826b371425ffb73accca2b705c0aebe03d73a5bb4054ea9313,190,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g03_c01.avi
Diving_v_Diving_g03_c01,Diving,trajectory,6,extended_evidence_suite_20260906/E1_trajectory_scores/seed_6/Diving_v_Diving_g03_c01/score_maps_trajectory.npy,6cc467294badfd78514f59d640ccec491de657b9920937b5a58bb2c7990fde38,190,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g03_c01.avi
Diving_v_Diving_g03_c01,Diving,trajectory,7,extended_evidence_suite_20260906/E1_trajectory_scores/seed_7/Diving_v_Diving_g03_c01/score_maps_trajectory.npy,52bc2c23d52a2c6b8ad4b8122039854b979d6a30f595c5bc9796000f12d08036,190,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g03_c01.avi
Diving_v_Diving_g03_c01,Diving,trajectory,8,extended_evidence_suite_20260906/E1_trajectory_scores/seed_8/Diving_v_Diving_g03_c01/score_maps_trajectory.npy,34cdf8403fedab9f7af2cb8ea41aab3a940406d7f11b150b9e92ebaca112577d,190,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g03_c01.avi
Diving_v_Diving_g03_c01,Diving,trajectory,42,extended_evidence_suite_20260906/E1_trajectory_scores/seed_42/Diving_v_Diving_g03_c01/score_maps_trajectory.npy,cc8dd5f48a229808bebc9042f36300a64c8207fe87aa2dd5bd9898f7bff342fd,190,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g03_c01.avi
Diving_v_Diving_g04_c01,Diving,trajectory,0,extended_evidence_suite_20260906/E1_trajectory_scores/seed_0/Diving_v_Diving_g04_c01/score_maps_trajectory.npy,1fe9bcc42e68a5a1ede90e8b37dd55d12e68345c2362dd5a0cd543ee8e00063f,106,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g04_c01.avi
Diving_v_Diving_g04_c01,Diving,trajectory,1,extended_evidence_suite_20260906/E1_trajectory_scores/seed_1/Diving_v_Diving_g04_c01/score_maps_trajectory.npy,fd7e1389b038c51b4bc0b25d7adb21aa326799a1fdfc662430307a9936e18c9f,106,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g04_c01.avi
Diving_v_Diving_g04_c01,Diving,trajectory,2,extended_evidence_suite_20260906/E1_trajectory_scores/seed_2/Diving_v_Diving_g04_c01/score_maps_trajectory.npy,b7f24a60d32fc1dabb5a8524d9aed6c7e604bb47894aa609192f27f99fea0299,106,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g04_c01.avi
Diving_v_Diving_g04_c01,Diving,trajectory,3,extended_evidence_suite_20260906/E1_trajectory_scores/seed_3/Diving_v_Diving_g04_c01/score_maps_trajectory.npy,a79311e51c51db77d7d7371dedc4e05622012ec5a60090bc729d002817256fed,106,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g04_c01.avi
Diving_v_Diving_g04_c01,Diving,trajectory,4,extended_evidence_suite_20260906/E1_trajectory_scores/seed_4/Diving_v_Diving_g04_c01/score_maps_trajectory.npy,4c6a87ac2ea1f1bd26b651136369269128a9c9536d21e53fc22f5c1f45be64e4,106,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g04_c01.avi
Diving_v_Diving_g04_c01,Diving,trajectory,5,extended_evidence_suite_20260906/E1_trajectory_scores/seed_5/Diving_v_Diving_g04_c01/score_maps_trajectory.npy,9f86ea0207f33dafa2f5c18efd6a09c0d1f2c32aea5ce81c14a47716a1d89878,106,14,data/ucf101_rescue/UCF-101/Diving/v_Diving_g04_c01.avi
